model_id,paper_title,authors,year,journal_or_series,doi,source_id,paper_slug,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,model_match_notes,derivation_en_path,derivation_zh_path,derivation_zh_source_file,source_manifest_path,extraction_notes_path,worker_report_path,derivation_en_sha256,derivation_zh_sha256,en_f_reference_count,zh_f_reference_count,unique_f_equation_count,f_reference_sequence_match,en_has_eight_sections,zh_has_eight_sections,archive_status,formula_quality,steady_state_quality,needs_human_review,runtime_validation_performed,source_markdown_storage,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256
NK_CGG99AL,The science of monetary policy: A New Keynesian perspective,"Clarida, Richard; Gali, Jordí; Gertler, Mark",1999,"Journal of Economic Literature 37(4), pp. 1661-1707",10.1257/jel.37.4.1661,nk_cgg99_nk_cgg99al__the_science_of_monetary_policy_a_new_keynesian_perspective__d3d8dd41,nk_cgg99_nk_cgg99al__the_science_of_monetary_policy_a_new_keynesian_perspective,matched,1.0000,d3d8dd41-6e6e-4b99-a950-51f1eeae5ef4,The Science of Monetary Policy- A New Keynesian Perspective,1.0000,,mmb-paper-derivations/derivations/NK_CGG99AL/NK_CGG99AL_derivation.en.md,mmb-paper-derivations/derivations/NK_CGG99AL/NK_CGG99AL_derivation.zh.md,NK_CGG99AL_derivation.zh.md,mmb-paper-derivations/derivations/NK_CGG99AL/source_manifest.json,mmb-paper-derivations/derivations/NK_CGG99AL/extraction_notes.md,mmb-paper-derivations/derivations/NK_CGG99AL/worker_report.json,bd9b894ea43d5b45b7c61e6a2552eafe4dbd817f1551cffbccf3c7fbeb7ace2f,b88c171028decdea6f0bee9e5536f1cd2c004b0c8c207f57405a1a45e3a92404,121,121,32,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_cgg99_nk_cgg99al__the_science_of_monetary_policy_a_new_keynesian_perspective__d3d8dd41/full.md,de43eec4a232517fab88cf7403ee4a0a1f6aa86411ae2bcf8a496bc9a4a54e62,dsge-evaluation,raw/mmb_papers/The Science of Monetary Policy- A New Keynesian Perspective.pdf,93804a57668edf79feacfe4f8e16f1d778f1e2da90e77706c1bbd7b78ec4003c
NK_CK08,Resuscitating the wage channel in models with unemployment,"Christoffel, Kai; Kuester, Keith",2008,"Journal of Monetary Economics 55(5), pp. 865-887",10.1016/j.jmoneco.2008.03.009,nk_ck08__resuscitating_the_wage_channel_in_models_with_unemployment__9824f7f5,nk_ck08__resuscitating_the_wage_channel_in_models_with_unemployment,matched,1.0000,9824f7f5-cffe-47c7-8bf0-1ade5a06c243,Resuscitating the wage channel in models with unemployment,1.0000,,mmb-paper-derivations/derivations/NK_CK08/NK_CK08_derivation.en.md,mmb-paper-derivations/derivations/NK_CK08/NK_CK08_derivation.zh.md,NK_CK08_derivation.zh.md,mmb-paper-derivations/derivations/NK_CK08/source_manifest.json,mmb-paper-derivations/derivations/NK_CK08/extraction_notes.md,mmb-paper-derivations/derivations/NK_CK08/worker_report.json,52f96de5c8ded4e4ea04148e3a2b9573e0555e7aa7431ccf56625c0bfd190f8e,7e36285b3a10be199e89a1f1ba90815dd88f372cda978d8d1e2e2e06c54af369,104,104,26,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_ck08__resuscitating_the_wage_channel_in_models_with_unemployment__9824f7f5/full.md,bd1b0e34d418821bb571a50f40e0c6103cc7e68512ca2770edea717de83b2016,dsge-evaluation,raw/mmb_papers/Resuscitating the wage channel in models with unemployment.pdf,deeb6545a157d0a880ccf016f34516525a81f061a33ca2dbbb811c4907a90c27
NK_CKL09,The role of labor markets for euro area monetary policy,"Christoffel, Kai; Kuester, Keith; Linzert, Tobias",2009,"European Economic Review 53(8), pp. 908-936",10.1016/j.euroecorev.2009.04.007,ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy__c6a4d4a1,ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy,matched,1.0000,c6a4d4a1-f4da-4ed7-b63e-ee120ffc2c90,The role of labor markets for euro area monetary policy,1.0000,,mmb-paper-derivations/derivations/NK_CKL09/NK_CKL09_derivation.en.md,mmb-paper-derivations/derivations/NK_CKL09/NK_CKL09_derivation.zh.md,NK_CKL09_derivation.zh.md,mmb-paper-derivations/derivations/NK_CKL09/source_manifest.json,mmb-paper-derivations/derivations/NK_CKL09/extraction_notes.md,mmb-paper-derivations/derivations/NK_CKL09/worker_report.json,665ea4aa6fa570d36228c258839844f51c4cf1f3b339f0c54d4fe71a6eebf5e3,f86375b6236cafe23d5e1373d335d523c8b726b2414a4faa69aff8550d3222d3,123,123,32,true,true,true,needs_review,needs_review,draft_extracted,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy__c6a4d4a1/full.md,4c7bd0caeddc3bd96696f15a8b2d9f550bd3f408c526d219daa38203fc928870,dsge-evaluation,raw/mmb_papers/The role of labor markets for euro area monetary policy.pdf,28b5e367177eb94e495818f5e162b592a60a296c521e22e6d27c077ce18b8764
NK_CW09,Credit frictions and optimal monetary policy,"Curdia, Vasco; Woodford, Michael",2009,BIS Working Paper No 278,10.2139/ssrn.1440289,nk_cw09__credit_frictions_and_optimal_monetary_policy__763a743f,nk_cw09__credit_frictions_and_optimal_monetary_policy,matched,1.0000,763a743f-88d3-48b0-a1c5-d85aa1904cdd; 8a203c25-5728-480d-b422-aa5185c8e7af,Credit frictions and optimal monetary policy 2009,1.0000,,mmb-paper-derivations/derivations/NK_CW09/NK_CW09_derivation.en.md,mmb-paper-derivations/derivations/NK_CW09/NK_CW09_derivation.zh.md,NK_CW09_derivation.zh.md,mmb-paper-derivations/derivations/NK_CW09/source_manifest.json,mmb-paper-derivations/derivations/NK_CW09/extraction_notes.md,mmb-paper-derivations/derivations/NK_CW09/worker_report.json,4acf02b38ac8907e9758c48bb7f6b37f54ed7c691c98b45c99f1e2ce83fdebfb,2dba0e2b737cdb3aeed25f0f85c40d9a7f922081e9610801eb412d9084ab0a4f,85,85,20,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_cw09__credit_frictions_and_optimal_monetary_policy__763a743f/full.md,244766b30dc3ac79978693dcd5fc93d8f1effcc0d742c7242268c51a567a4bc3,dsge-evaluation,raw/mmb_papers/Credit frictions and optimal monetary policy 2009.pdf,eb152d262094f1d88361f799dd8b11bff322f3613feca3a84767ddbdcfdb2311
NK_DEFK17,The Great Escape? A Quantitative Evaluation of the Fed's Liquidity Facilities,"Del Negro, Marco; Eggertsson, Gauti; Ferrero, Andrea; Kiyotaki, Nobuhiro",2017,"American Economic Review 107 (3), pp. 824-857",10.1257/aer.20121660,nk_defk17__the_great_escape_a_quantitative_evaluation_of_the_fed_s_liquidity_facili__b6479bed,nk_defk17__the_great_escape_a_quantitative_evaluation_of_the_fed_s_liquidity_facili,matched,1.0000,b6479bed-1e6a-4753-a815-218bb09c8cd4,The Great Escape? A Quantitative Evaluation of the Fed's Liquidity Facilities,1.0000,,mmb-paper-derivations/derivations/NK_DEFK17/NK_DEFK17_derivation.en.md,mmb-paper-derivations/derivations/NK_DEFK17/NK_DEFK17_derivation.zh.md,NK_DEFK17_derivation.zh.md,mmb-paper-derivations/derivations/NK_DEFK17/source_manifest.json,mmb-paper-derivations/derivations/NK_DEFK17/extraction_notes.md,mmb-paper-derivations/derivations/NK_DEFK17/worker_report.json,87e7597d2c492d2b4277e15a52eaf02beacf56b7a2bd6f55186dd180830195f8,28bd060711ff07e65773f664540ab069fd054bde75ad689596c7e1ba2b1032b6,125,125,35,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_defk17__the_great_escape_a_quantitative_evaluation_of_the_fed_s_liquidity_facili__b6479bed/full.md,404d31b4f06e6d113fb322901a843bdf471ed2ac9e263cd5a9d7f1f513487f34,dsge-evaluation,raw/mmb_papers/The Great Escape? A Quantitative Evaluation of the Fed's Liquidity Facilities.pdf,709864fd50000014d522f81983e3d5aa52e855680a8eae4ff7663ade16e3aa79
NK_DT12,Optimal Monetary Policy in a Model of the Credit Channel,"De Fiore, Fiorella; Tristani, Oreste",2012,"The Economic Journal 123(571), pp. 906-931",10.1111/j.1468-0297.2012.02558.x,nk_dt12__optimal_monetary_policy_in_a_model_of_the_credit_channel__286bd0e5,nk_dt12__optimal_monetary_policy_in_a_model_of_the_credit_channel,matched,1.0000,286bd0e5-2870-46db-bfc4-1f7b2fbf2f3c,Optimal Monetary Policy in a Model of the Credit Channel,1.0000,,mmb-paper-derivations/derivations/NK_DT12/NK_DT12_derivation.en.md,mmb-paper-derivations/derivations/NK_DT12/NK_DT12_derivation.zh.md,NK_DT12_derivation.zh.md,mmb-paper-derivations/derivations/NK_DT12/source_manifest.json,mmb-paper-derivations/derivations/NK_DT12/extraction_notes.md,mmb-paper-derivations/derivations/NK_DT12/worker_report.json,a1faa98bf071f051a90413d179329f1b947aafe56e40764387625b0e16a989a6,d2b37314f1652397c0122dd42ebf731af4534f9d3ac89732b48744ea1b76a548,102,102,35,true,true,true,needs_review,needs_review,partial_from_main_text_appendix_deferred,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_dt12__optimal_monetary_policy_in_a_model_of_the_credit_channel__286bd0e5/full.md,a2a4ab901df11ab668c285b769b8a378928d4b35f1234544dcc4286356cb65bf,dsge-evaluation,raw/mmb_papers/Optimal Monetary Policy in a Model of the Credit Channel.pdf,ac9dfb6889c0e8ed5f80bcdc418b9e8489153b621d8e79c917ef003cc09e9dff
NK_ET14,Unconventional government debt purchases as a supplement to conventional monetary policy,"Ellison, Martin; Tischbirek, Andreas",2014,"Journal of Economic Dynamics and Control 43, pp. 199-217",10.1016/j.jedc.2014.03.012,nk_et14__unconventional_government_debt_purchases_as_a_supplement_to_conventional__f7e430ba,nk_et14__unconventional_government_debt_purchases_as_a_supplement_to_conventional,matched,1.0000,f7e430ba-7c77-4633-ba23-6e943c335622,Unconventional government debt purchases as a supplement to conventional monetary policy,1.0000,,mmb-paper-derivations/derivations/NK_ET14/NK_ET14_derivation.en.md,mmb-paper-derivations/derivations/NK_ET14/NK_ET14_derivation.zh.md,NK_ET14_derivation.zh.md,mmb-paper-derivations/derivations/NK_ET14/source_manifest.json,mmb-paper-derivations/derivations/NK_ET14/extraction_notes.md,mmb-paper-derivations/derivations/NK_ET14/worker_report.json,e178cf1c23599971a6469cdb818d7fbc856a5bde6c39889f547a991ccc1e6002,6715646e11944695d7c7516deaf186f7d84fe91c836a3a84d269a87da91d1cdd,75,75,25,true,true,true,completed_with_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_et14__unconventional_government_debt_purchases_as_a_supplement_to_conventional__f7e430ba/full.md,e156b19866eeef3c9647a12cdee014ea6d9f2a26b0e07b0a4d113093a4b5ee9f,dsge-evaluation,raw/mmb_papers/Unconventional government debt purchases as a supplement to conventional monetary policy.pdf,fedd78b776c6ff90a9bb2a611ac976730851181823ab0d20cbddcb66536572d0
NK_FLMF18,"Monetary policy spillovers, global commoditiy prices and cooperation","Filardo, Andrew; Lombardi, Marco; Montoro, Carlos; Ferrari, Massimo",2018,BIS Working Paper No 696,10.5089/9781513519357.001,nk_flmf18__monetary_policy_spillovers_global_commoditiy_prices_and_cooperation__837579b4,nk_flmf18__monetary_policy_spillovers_global_commoditiy_prices_and_cooperation,matched,1.0000,837579b4-3cc3-47e0-8b89-5e6c1b717f14,"Monetary policy spillovers, global commoditiy prices and cooperation",1.0000,,mmb-paper-derivations/derivations/NK_FLMF18/NK_FLMF18_derivation.en.md,mmb-paper-derivations/derivations/NK_FLMF18/NK_FLMF18_derivation.zh.md,NK_FLMF18_derivation.zh.md,mmb-paper-derivations/derivations/NK_FLMF18/source_manifest.json,mmb-paper-derivations/derivations/NK_FLMF18/extraction_notes.md,mmb-paper-derivations/derivations/NK_FLMF18/worker_report.json,4149417685eca048bace7550d87a35f3fbb04c520a89030f5d703630c29566a4,fe193c0eaa3c7297f65e61ae5c5fe2ccc576280dd681ec51ce6a1a134e63fc2d,83,83,43,true,true,true,completed_with_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_flmf18__monetary_policy_spillovers_global_commoditiy_prices_and_cooperation__837579b4/full.md,5fb7bea4bc0e755e398cf8f4e30b9172aed985981244566fb366f4c0eb96532b,dsge-evaluation,"raw/mmb_papers/Monetary policy spillovers, global commoditiy prices and cooperation.pdf",b711a3dc86c827cc129315e9b1709a18d41e13f7e40b3acba3dc4cfd06ac4d0b
NK_FNL23,Towards a Green Economy: The Role of the Central Bank's Asset Purchases,"Ferrari, Allesandro; Landi, Valerio Nispi",2023,International Journal of Central Banking,10.2139/ssrn.4357535,nk_fnl23__towards_a_green_economy_the_role_of_the_central_bank_s_asset_purchases__2fa2f5c9,nk_fnl23__towards_a_green_economy_the_role_of_the_central_bank_s_asset_purchases,matched,1.0000,2fa2f5c9-fa67-491f-b676-dfb53dd72d43,Towards a Green Economy- The Role of the Central Bank's Asset Purchases,1.0000,,mmb-paper-derivations/derivations/NK_FNL23/NK_FNL23_derivation.en.md,mmb-paper-derivations/derivations/NK_FNL23/NK_FNL23_derivation.zh.md,NK_FNL23_derivation.zh.md,mmb-paper-derivations/derivations/NK_FNL23/source_manifest.json,mmb-paper-derivations/derivations/NK_FNL23/extraction_notes.md,mmb-paper-derivations/derivations/NK_FNL23/worker_report.json,6f10bffae34359171443a8a5b7154bced2f509851f89cf5fdd6412bf3271d02b,778d3222aaff72dd21ee1d57d8fae6dd9ae6dac608c8f98911eba41c22e7c0f3,45,45,31,true,true,true,completed_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_fnl23__towards_a_green_economy_the_role_of_the_central_bank_s_asset_purchases__2fa2f5c9/full.md,793dbee341754a3b21b5ea9396d3c92335fde7b13f6243e7891a51489736dc9c,dsge-evaluation,raw/mmb_papers/Towards a Green Economy- The Role of the Central Bank's Asset Purchases.pdf,a007005304a0d00bea45a81576e88cc2c479bb4a6c7744e6f8efc264d1bdfca2
NK_GHP16,Housework and Fiscal Expansions,"Gnocci, Stefano; Hauser, Daniela; Pappa, Evi",2016,"Journal of Monetary Economics, 79, 94-108",10.1016/j.jmoneco.2016.04.003,nk_ghp16__housework_and_fiscal_expansions__abf81d2a,nk_ghp16__housework_and_fiscal_expansions,matched,1.0000,abf81d2a-5b54-4ab8-94d9-99442b615b8d,Housework and Fiscal Expansions,1.0000,,mmb-paper-derivations/derivations/NK_GHP16/NK_GHP16_derivation.en.md,mmb-paper-derivations/derivations/NK_GHP16/NK_GHP16_derivation.zh.md,NK_GHP16_derivation.zh.md,mmb-paper-derivations/derivations/NK_GHP16/source_manifest.json,mmb-paper-derivations/derivations/NK_GHP16/extraction_notes.md,mmb-paper-derivations/derivations/NK_GHP16/worker_report.json,032812791e2c8658a7274d2197d62a9d59156e3715ce838ce35c0482259a5038,0e88d0210c998e0e8ea225feb17342aff784c4076fbc485cdccc5b1fab841a8b,108,108,25,true,true,true,needs_review,main model equations available; calvo auxiliary recursions marked needs_review,source-backed first pass; no runtime validation,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_ghp16__housework_and_fiscal_expansions__abf81d2a/full.md,33a30911d17f7d3403ccbb16985ab77f936413a55296c79a17afab7cd28fb99b,dsge-evaluation,raw/mmb_papers/Housework and Fiscal Expansions.pdf,8bbbfbf3eaee0adb98aa54dc692dd3f6ba1df621d54b92a0a35c9b953cbafcaf
NK_GK09lin,A Model of Unconvetional Monetary Policy,"Gertler, Mark; Karadi, Peter ",2009,"Journal of Monetary Economics 58(1), pp. 17-34",10.1016/j.jmoneco.2010.10.004,nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy__e6192938,nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy,matched,1.0000,e6192938-5688-49c7-9621-66ca2478274f; 7766fa43-5b60-4812-9445-88d48b0fe6cf,A Model of Unconvetional Monetary Policy,1.0000,,mmb-paper-derivations/derivations/NK_GK09lin/NK_GK09lin_derivation.en.md,mmb-paper-derivations/derivations/NK_GK09lin/NK_GK09lin_derivation.zh.md,NK_GK09lin_derivation.zh.md,mmb-paper-derivations/derivations/NK_GK09lin/source_manifest.json,mmb-paper-derivations/derivations/NK_GK09lin/extraction_notes.md,mmb-paper-derivations/derivations/NK_GK09lin/worker_report.json,ab96df0cbc1e8e40f9d73dcf06de95ca2f4ebd635b546349297633a81db8aeb6,4e740c7d94e0811cb7a0143abb75dc616ddbc3a89c32af7879cf62161aff7934,105,105,35,true,true,true,completed_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy__e6192938/full.md,f2807a3e2a138c02f7fc674f6524c9f15b178477ea1ad0be67ce96dc213a734c,dsge-evaluation,raw/mmb_papers/A Model of Unconvetional Monetary Policy.pdf,b51c431f77b968a4fefed334d746eaf02e74a543cf283d5118f18d9e85b935dd
NK_GK11,A model of unconventional monetary policy,"Gertler, Mark; Karadi, Peter ",2011,"Journal of Monetary Economics 58(1), pp. 17-34",10.1016/j.jmoneco.2010.10.004,nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy__e6192938,nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy,matched,1.0000,e6192938-5688-49c7-9621-66ca2478274f; 7766fa43-5b60-4812-9445-88d48b0fe6cf,A Model of Unconvetional Monetary Policy,0.9877,,mmb-paper-derivations/derivations/NK_GK11/NK_GK11_derivation.en.md,mmb-paper-derivations/derivations/NK_GK11/NK_GK11_derivation.zh.md,NK_GK11_derivation.zh.md,mmb-paper-derivations/derivations/NK_GK11/source_manifest.json,mmb-paper-derivations/derivations/NK_GK11/extraction_notes.md,mmb-paper-derivations/derivations/NK_GK11/worker_report.json,37525f1c8b528a41732dc8b8ca8212969acc5750133d7d3076b2bc45391d287a,fe7be115164aed6c2add0ff60748a90e9dd27f9fa636f991ab8becde93047c98,98,98,43,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_gk09lin_nk_gk11__a_model_of_unconvetional_monetary_policy__e6192938/full.md,f2807a3e2a138c02f7fc674f6524c9f15b178477ea1ad0be67ce96dc213a734c,dsge-evaluation,raw/mmb_papers/A Model of Unconvetional Monetary Policy.pdf,b51c431f77b968a4fefed334d746eaf02e74a543cf283d5118f18d9e85b935dd
NK_GK13,Qe 1 vs. 2 vs. 3. . . : A framework for analyzing large-scale asset purchases as a monetary policy tool,"Gertler, Mark; Karadi, Peter ",2013,"International Journal of Central Banking 9(1), pp. 5-53",,nk_gk13__qe_1_vs_2_vs_3_a_framework_for_analyzing_large_scale_asset_purchases_as__77fee003,nk_gk13__qe_1_vs_2_vs_3_a_framework_for_analyzing_large_scale_asset_purchases_as,matched,0.9133,77fee003-da75-47f6-9694-b53639b36ead; ba1c32ee-65ff-4cd8-9371-619bbe7a043a,A framework for analyzing large-scale asset purchases as a monetary policy tool,0.9133,primary source title differs from model title; review variant mapping,mmb-paper-derivations/derivations/NK_GK13/NK_GK13_derivation.en.md,mmb-paper-derivations/derivations/NK_GK13/NK_GK13_derivation.zh.md,NK_GK13_derivation.zh.md,mmb-paper-derivations/derivations/NK_GK13/source_manifest.json,mmb-paper-derivations/derivations/NK_GK13/extraction_notes.md,mmb-paper-derivations/derivations/NK_GK13/worker_report.json,da9010d3ccf139b4695342ac27e9241fefe2c88a3fd04f7640766165fb5e281a,8cffb40c9dcbebbc23940b65e23157027228a7f05b73064031e40c1e94f295be,149,149,47,true,true,true,completed_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_gk13__qe_1_vs_2_vs_3_a_framework_for_analyzing_large_scale_asset_purchases_as__77fee003/full.md,e8fbc4b00b3f7a492897fac934edfd30e6865eb9075371c4b1ddf27f17274140,dsge-evaluation,raw/mmb_papers/A framework for analyzing large-scale asset purchases as a monetary policy tool.pdf,335f36ca102fa7d51fd9ed24557d6be3bd48888ef8bbab604363a07cd9a39b12
NK_GLSV07,Understanding the effects of government spending on consumption,"Gali, Jordí; López-Salido, J. David; Vallés, Javier",2007,"Journal of the European Economic Association 5 (1), 227-270",10.1162/jeea.2007.5.1.227,nk_glsv07__understanding_the_effects_of_government_spending_on_consumption__47e78a28,nk_glsv07__understanding_the_effects_of_government_spending_on_consumption,matched,1.0000,47e78a28-668e-4d2c-a7ff-9274c85dd958,Understanding the effects of government spending on consumption,1.0000,,mmb-paper-derivations/derivations/NK_GLSV07/NK_GLSV07_derivation.en.md,mmb-paper-derivations/derivations/NK_GLSV07/NK_GLSV07_derivation.zh.md,NK_GLSV07_derivation.zh.md,mmb-paper-derivations/derivations/NK_GLSV07/source_manifest.json,mmb-paper-derivations/derivations/NK_GLSV07/extraction_notes.md,mmb-paper-derivations/derivations/NK_GLSV07/worker_report.json,a384bdca3b30ed3d1271a2305681dbf754e99ba5515e07f620a928bb8115f620,583da49aadba04efce52bef4b7a629e46db35a1f40bb5bada162a486e0b52520,78,78,17,true,true,true,completed_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_glsv07__understanding_the_effects_of_government_spending_on_consumption__47e78a28/full.md,1d12148d24732963d9afaf056bb51a2c9b30d5e274173e02cbd3d665aad46241,dsge-evaluation,raw/mmb_papers/Understanding the effects of government spending on consumption.pdf,6aa0d1f4f26a8b292de7a6dfc2a7d642e9f9ee275cc8febafc842b5ed438e2de
NK_GM05,Monetary policy and exchange rate volatility in a small open economy,"Gali, Jordí; Monacelli, Tommaso",2005,"Review of Economic Studies 72, pp. 707-734",10.1111/j.1467-937x.2005.00349.x,nk_gm05_nk_gmas25cpi_nk_gmas25ppi__monetary_policy_and_exchange_rate_volatility_in_a_small_open_economy__6f92413a,nk_gm05_nk_gmas25cpi_nk_gmas25ppi__monetary_policy_and_exchange_rate_volatility_in_a_small_open_economy,matched,1.0000,6f92413a-db30-4472-9653-722aeb4c5a62,Monetary policy and exchange rate volatility in a small open economy,1.0000,,mmb-paper-derivations/derivations/NK_GM05/NK_GM05_derivation.en.md,mmb-paper-derivations/derivations/NK_GM05/NK_GM05_derivation.zh.md,NK_GM05_derivation.zh.md,mmb-paper-derivations/derivations/NK_GM05/source_manifest.json,mmb-paper-derivations/derivations/NK_GM05/extraction_notes.md,mmb-paper-derivations/derivations/NK_GM05/worker_report.json,2f9e7d2ee118bba2f37ce403df14981aa5a8204c1ab26f46988f49a94142408e,5afc7d3272cf28be23b6211f9ea429e9caacd896080cbc4c583378a9cf6d10ac,103,103,32,true,true,true,completed_first_pass_needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/nk_gm05_nk_gmas25cpi_nk_gmas25ppi__monetary_policy_and_exchange_rate_volatility_in_a_small_open_economy__6f92413a/full.md,91f5ec0fee2daf606f596c2b319a88dd1f07d105d3ff97a30329ccadc2b40b0a,dsge-evaluation,raw/mmb_papers/Monetary policy and exchange rate volatility in a small open economy.pdf,e070cb02e2d1f74adc08e47528ff6ad6c712f2d3288c47dd47cb3a4aea932de2
